Id,State,PostalCode,Categories,PriceRangeMax
1456,NY,14624,"Restaurant,Italian Restaurant,Pizza Place,Italian Restaurant and Pizza Place",40
1457,NY,11378,"Restaurant,Pizza Place",25
1458,NY,10968,"Restaurant,Pizza Place",25
1459,NY,14850,"Restaurant,Pizza Place",25
1460,NY,12084,"Restaurant,Pizza Place",25
1461,NY,11233,"Restaurant,Pizza Place and Caf Bedford-Stuyvesant,Caf,Pizza Place",25
1462,NY,11367,"Restaurant,Pizza Place",25
1463,NY,13214,"Restaurant,Pizza Place",25
1464,NY,11417,"Pizza,Restaurant,Caterers,Pizza Place,Restaurants",25
1465,NY,10037,"Restaurant,Pizza Place",25
1466,NY,11421,"Pizza,Restaurant,Pizza Place",25
1467,NY,11557,"Restaurant,Pizza Place",25
1468,NY,10022,"Pizza,Restaurant,Salad Place,wich Place,Pizza Place",25
1469,NY,10128,"Restaurant,Pizza Place",30
1470,NY,10012,"Restaurant,Pizza Place",25
1471,NY,10009,"Restaurant,Pizza Place",25
1472,NY,10002,"Restaurant,Pizza Place",25
1473,NY,14094,"Restaurant,Pizza Place",25
1474,NY,10006,"Pizza,Restaurant,Italian Restaurant,Pizza Place",25
1475,NY,10007,"Pizza,Restaurant,Italian,Pizza Place",25
1476,NY,10007,"Pizza,Restaurant,Fast Food,Pizza Place",25
1477,NY,14092,"Pizza,Restaurant,Pizza Place,Restaurants",25
1478,NY,11215,"Restaurant,Pizza Place",40
1479,NY,11530,"Restaurant,Pizza Place,Restaurants",25
1480,NY,14202,"Restaurant,Pizza Place",25
1481,NY,10509,Pizza Place,25
1482,NY,13440,"Pizza Place,Pizza Restaurant",25
1483,NY,11753,"Italian Restaurant,Pizza Place",40
1484,NY,11751,Pizza Place,25
1485,NY,12206,"American Restaurant,American Restaurant and Pizza Place,Pizza Place",40
1486,NY,14215,"Pizza Place Cleveland Hill,Pizza Place",25
1487,NY,10011,"Italian Restaurant,Pizza Place",25
1488,NY,13760,Pizza Place,25
1489,NY,11229,"Pizza Place Gerritsen Beach,Pizza Place",25
1490,NY,11001,Pizza Place,25
1491,NY,11757,Pizza Place,25
1492,NY,12210,Pizza Place,40
1493,NY,12208,"Restaurant,Pizza Place",25
1494,NY,11217,"Pizza,Restaurant,Italian,Pizza Place North Slope,Pizza Place",25
1495,NY,12572,"Restaurant,Pizza Place",25
1496,NY,14830,"Restaurant,Pizza Place",25
1497,NY,11787,"Restaurant,Pizza Place",25
1498,NY,10036,"Pizza,Restaurant,Breakfast & Brunch,Pizza Place",25
1499,NY,11214,"Restaurant,Pizza Place,Pizza Place Gravesend",25
1500,NY,11104,"Restaurant,Pizza Place",25
1501,NY,11771,"Restaurant,Pizza Place",25
1502,NY,10707,"Restaurant,Pizza Place",25
1503,NY,13421,"Restaurant,Pizza Place",25
1504,NY,14094,Pizza Place,25
1505,NY,11507,Pizza Place,25
1506,NY,12303,"Restaurant,Pizza Place",25
1507,NY,14075,Pizza Place,25
1508,NY,14032,"Pizza,Pizza Place,Restaurants",25
1509,NY,11726,Pizza Place,25
1510,NY,11704,Pizza Place,40
1511,NY,11706,"Pizza Place,Catering,Restaurants",25
1512,NY,10522,Pizza Place,25
1513,NY,11703,Pizza Place,25
1514,NY,11803,Pizza Place,25
1515,NY,11205,"Italian Restaurant,Pizza Place and Italian Restaurant,Pizza Place and Italian Restaurant Clinton Hill,Pizza Place",40
1516,NY,11010,Pizza Place,25
1517,NY,11554,Pizza Place,25
1518,NY,11566,"Italian Restaurant,Pizza Place and Italian Restaurant,Pizza Place",25
1519,NY,14424,Pizza Place,25
1520,NY,10003,"Restaurant,Pizza Place",25
1521,NY,14202,Pizza Place,25
1522,NY,10917,"Italian Restaurant,Pizza Place,Italian Restaurant and Pizza Place",40
1523,NY,12601,"Italian Restaurant,Pizza Place",25
1524,NY,12561,Pizza Place,25
1525,NY,10925,Pizza Place,25
1526,NY,12601,Pizza Place,25
1527,NY,10970,Pizza Place,25
1528,NY,10036,"Pizza,Restaurant,Pizza Place",25
1529,NY,11730,Pizza Place,25
1530,NY,11375,"Pizza,Italian Restaurant,Restaurant,Pizza Place",25
1531,NY,11789,Pizza Place,25
1532,NY,10562,"Restaurant,Pizza Place",25
1533,NY,14445,Pizza Place,25
1534,NY,12464,"Restaurant,Pizza Place",25
1535,NY,11731,"Italian Restaurant,Pizza Place",25
1536,NY,10573,"Italian Restaurant,Pizza Place",40
1537,NY,10595,"Italian Restaurant,Pizza Place",40
1538,NY,10034,"Pizza,Restaurant,Italian,Pizza Place",25
1539,NY,10004,"Bar,Pizza Place",40
1540,NY,11231,Pizza Place,25
1541,NY,11206,"Pizza,Restaurant,American,Pizza Place,Pizza Place East Williamsburg",40
1542,NY,14617,"Restaurant,Pizza Place",25
1543,NY,10461,"Pizza,Restaurant,Italian,Pizza Place",25
1544,NY,14226,"Pizza,American Restaurants,Pizza Place,Restaurants",25
1545,NY,10458,Pizza Place,25
1546,NY,10601,Pizza Place,25
1547,NY,10022,"Pizza Place,Italian Restaurant,Restaurant,Italian,Pizza",40
1548,NY,10504,"Italian Restaurant,Pizza Place",40
1549,NY,10570,"Pizza Place,Italian Restaurant",25
1550,NY,11208,"Pizza Place,Pizza Place City Line,retail",25
1551,NY,10011,Pizza Place,25
1552,NY,10019,"Pizza Place,Restaurant,Pizza",25
1553,NY,11435,"Pizza Place,Restaurants,Italian Restaurants,Pizza,Pizza Place Jamaica",25
1554,NY,11218,"Pizza Place,Restaurant,Pizza",25
1555,NY,11001,"Pizza Place,Restaurant",25
1556,NY,11215,Pizza Place,25
1557,NY,11238,"Pizza Place,Italian Restaurant,Restaurant,Pizza",25
1558,NY,10552,"Pizza Place,Pizza Place North Side",25
1559,NY,10583,"Pizza Place,Restaurant",25
1560,NY,11752,Pizza Place,25
1561,NY,13210,Pizza Place,25
1562,NY,11954,Pizza Place,25
1563,NY,12203,"Pizza Place,Italian Restaurant,Pizza",25
1564,NY,10065,"Pizza Place,Restaurant,Pizza,Pizza Place Upper East Side",25
1565,NY,10018,"Pizza Place,Restaurant,Pizza",25
1566,NY,10036,"Pizza Place,Restaurant,Pizza",25
1567,NY,11105,"Pizza Place,Restaurant,Italian,Pizza Place Ditmars",25
1568,NY,11375,"Pizza Place,Restaurant,Italian",25
1569,NY,10701,"Italian Restaurant,Pizza Place,Restaurant,Italian,Pizza",40
1570,NY,14450,"Pizza Place,Pizza,Restaurants",25
1571,NY,14216,Pizza Place,25
1572,NY,11358,"Pizza Place,Restaurant,Pizza",25
1573,NY,11542,"Pizza Place,Italian Restaurant,Restaurant,Pizza Place and Italian Restaurant",40
1574,NY,10710,"Pizza Place,Restaurant,Pizza",25
1575,NY,10473,"Pizza Place,Locksmiths",40
1576,NY,10703,Pizza Place,25
1577,NY,13027,"Sports Bar,Pizza Place,Sports Bar and Pizza Place",25
1578,NY,10801,"Pizza Place,Pizza Place Downtown New Rochelle",25
1579,NY,14206,"Pizza Place,bars & clubs",25
1580,NY,14221,"Pizza Place,Pizza,Restaurants",25
1581,NY,10039,"Pizza Place,Restaurant,Pizza",25
1582,NY,11757,Pizza Place,25
1583,NY,10016,"Pizza Place,Restaurant,Pizza",25
1584,NY,10016,"Pizza Place,Restaurants",25
1585,NY,14606,Pizza Place,25
1586,NY,10039,"Pizza Place,Restaurant,Fast Food,Pizza,Restaurants",25
1587,NY,13440,Pizza Place,25
1588,NY,11208,Pizza Place,25
1589,NY,10594,Pizza Place,25
1590,NY,12571,Pizza Place,25
1591,NY,10075,Pizza Place,25
1592,NY,10570,"Pizza Place,Restaurant",25
1593,NY,14206,Pizza Place,25
1594,OH,45209,"Restaurant,Pizza Place,Restaurants",25
1595,OH,43031,"Pizza,Restaurant,Pizza Place,Restaurants",30
1596,OH,44512,Pizza Place,25
1597,OH,44124,"Italian Restaurant,Pizza Place",25
1598,OH,43035,"Restaurant,Pizza Place",25
1599,OH,43230,"Bar,Pizza Place,Pub",25
1600,OH,44266,"Restaurant,Pizza Place",25
1601,OH,45069,"Pizza,Restaurant,Italian restaurants,Pizza Place,Restaurants",25
1602,OH,43612,Pizza Place,25
1603,OH,44115,Pizza Place,25
1604,OH,44212,"Restaurant,Pizza Place",25
1605,OH,45014,Pizza Place,25
1606,OH,45242,"Restaurant,Pizza Place",25
1607,OH,43614,"Pizza,Restaurant,Pizza Place,Restaurants",25
1608,OH,45066,Pizza Place,25
1609,OH,45840,Pizza Place,25
1610,OH,43215,"Restaurant,Pizza Place,Pizzeria,Tempat Pizza",40
1611,OH,45005,Pizza Place,25
1612,OH,44240,Pizza Place,25
1613,OH,44883,"Pizza,Restaurant,Caterers,Pizza Place,Catering,Restaurants",25
1614,OH,44515,"Pizza Place,Restaurants",25
1615,OH,43212,"Pizza,Restaurant,Pizza Place,Restaurants",25
1616,OH,45414,"Pizza,Caterers,Pizza Place,Catering,Restaurants",25
1617,OH,43074,"Pizza,Restaurant,Pizza Place,Restaurants",25
1618,OH,45241,"Restaurant,Pizza Place,Restaurants",25
1619,OH,43113,"Pizza,Family Style Dining,Pizza Place,Restaurants",25
1620,OH,45458,"Pizza,Restaurant,Caterers,Pizza Place,Catering,Restaurants",40
1621,OH,43201,"Pizza,Restaurant,Pizza Place,Restaurants",25
1622,OH,44820,"Restaurant,Pizza Place,Restaurants",40
1623,OH,44240,"Restaurant,Pizza Place,Restaurants",25
1624,OH,44805,"Pizza,Restaurant,Pizza-Wholesale and Manufacturers,Pizza Place,Restaurants",25
1625,OH,44303,Pizza Place,25
1626,OH,43907,Pizza Place,25
1627,OH,45014,"Pizza,Carry Out Food,Pizza Place,Restaurants",25
1628,OH,43147,"Pizza,Carry-out food,Pizza Place,Restaurants",25
1629,OH,45140,"Restaurant,Pizza Place",25
1630,OH,44115,"Pizza,Restaurant,Pizza Place,Restaurants",25
1631,OH,44129,"Pizza,Take Out Restaurants,Pizza Place,Restaurants",25
1632,OH,44056,Pizza Place,25
1633,OH,45402,Pizza Place,25
1634,OH,44313,"Pizza,Restaurant,Pizza Place Northwest Akron,Pizza Place,Sandwiches,Restaurants",25
1635,OH,43230,"Pizza,Restaurant,Italian restaurants,Pizza Place,Restaurants",25
1636,OH,44001,Pizza Place,25
1637,OH,44103,"Pizza,Pizza Place,Pizza Place Fairfax",10
1638,OH,44308,"Restaurant,Pizza Place Downtown Akron,Pizza Place",25
1639,OH,45248,"Restaurant,Pizza Place",25
1640,OH,43202,"Pizza Place,Pizzeria,Tempat Pizza,Restaurants",25
1641,OH,43085,"Pizza Place,Pizzeria,Tempat Pizza",25
1642,OH,43219,"Pizza Place Northeast Columbus,Restaurant,Pizza Place",25
1643,OH,43229,"Restaurant,Pizza Place",25
1644,OH,44118,"Restaurant,Pizza Place",40
1645,OH,43604,"Restaurant,Pizza Place",40
1646,OH,44512,"Restaurant,Pizza Place",25
1647,OH,45202,"Restaurant,Bar,Pizza Place and Bar,Pizza Place",25
1648,OH,45154,"Restaurant,Pizza Place",25
1649,OH,45247,"Restaurant,Pizza Place",25
1650,OH,45246,"Restaurant,Pizza Place",40
1651,OH,43220,"Restaurant,Pizza Place",25
1652,OH,44060,"Restaurant,Pizza Place",25
1653,OH,45052,Pizza Place,40
1654,OH,44106,"Italian Restaurant,Pizza Place",25
1655,OH,45231,"Restaurant,Pizza Place",25
1656,OH,45219,"Restaurant,Pizza Place",25
1657,OH,45102,"Restaurant,Pizza Place",25
1658,OH,45067,"Restaurant,Pizza Place",25
1659,OH,45068,"Restaurant,Pizza Place",25
1660,OH,45227,"Restaurant,Pizza Place",25
1661,OH,43213,"Restaurant,Pizza Place",25
1662,OH,45227,"Restaurant,Pizza Place",25
1663,OH,44691,"Restaurant,Pizza Place",25
1664,OH,45426,"Restaurant,Pizza Place",25
1665,OH,45804,"Restaurant,Pizza Place",25
1666,OH,43123,"Pizza,Caterers,Pizza Place,Restaurants,Italian Restaurants",25
1667,OH,44320,"Restaurant,Pizza Place",40
1668,OH,44202,"Pizza Place,Restaurants",25
1669,OH,43082,"Pizza Place,Sports Bar",25
1670,OH,44144,"Bar,Pizza Place,Diner,Restaurant,Bar, Pizza Place, and Diner",40
1671,OH,45410,"Pizza Place,Restaurants,Sandwich Shops,Pasta,Pizza",25
1672,OH,45236,"Restaurant,Pizza Place",25
1673,OH,44138,"Pizza Place,Restaurant,Pizza,Restaurants",25
1674,OH,43055,"Pizza Place,Restaurant,Pizza Restaurant",25
1675,OH,44092,"Pizza Place,wich Place,Restaurant",25
1676,OH,43606,"Pizza Place,Pizza,Restaurants",40
1677,OH,45036,"Italian Restaurant,Pizza Place,Italian Restaurant and Pizza Place",25
1678,OH,43235,Pizza Place,25
1679,OH,43201,"Restaurant,Pizza Place,Pizza,Food Delivery,Restaurants,Sandwich Place",40
1680,OH,43725,Pizza Place,25
1681,OH,43606,"Pizza Place,Restaurants,Pizza",25
1682,OH,45056,"Pizza Place,Restaurant",25
1683,OH,44102,Pizza Place,25
1684,OH,44144,Pizza Place,25
1685,OH,43402,Pizza Place,25
1686,OH,43062,Pizza Place,25
1687,OH,44333,Pizza Place,25
1688,OH,45068,Pizza Place,25
1689,OH,45044,"Pizza,Restaurants,Pizza Place",25
1690,OH,44113,"Italian Restaurant,Pizza Place,Pizza Place and Italian Restaurant,Pizza Place and Italian Restaurant Downtown Cleveland",40
1691,OK,73003,"Restaurant,Pizza Place",25
1692,OK,74136,Pizza Place,40
1693,OK,73132,Pizza Place,25
1694,OK,73120,"Restaurant,Pizza Place",25
1695,OK,74063,"Pizza,Restaurant,Pizza Place,Restaurants",25
1696,OK,74006,"Restaurant,Pizza Place",25
1697,OK,74135,"Pizza Place,Restaurant",25
1698,OK,73139,Pizza Place,25
1699,OK,74135,Pizza Place,40
1700,OK,74012,"Pizza Place,Restaurant",25
1701,OK,73104,"Pizza Place,Caterers,Restaurants,Pizza Place Deep Deuce",40
1702,OK,73105,Pizza Place,25
1703,OR,97477,"Restaurant,Pizza Place",25
1704,OR,97520,"Brewery,Restaurant,Pizza Place",40
1705,OR,97206,Pizza Place,40
1706,OR,97394,"Pizza Place,Restaurants",25
1707,OR,97322,Pizza Place,25
1708,OR,97205,"Pizza,Restaurant,American restaurants,Pizza Place,Restaurants",25
1709,OR,97214,"Pizza,Restaurant,Caterers,Pizza Place,Restaurants",25
1710,OR,97124,"Pizza,Restaurant,Caterers,Pizza Place,Restaurants",40
1711,OR,97401,"Pizza,Restaurant,Italian restaurants,Pizza Place,Restaurants",40
1712,OR,97212,Pizza Place,25
1713,OR,97701,"Pizza Place,Restaurants",25
1714,OR,97404,"Pizza Place,Pizza Place River Road",25
1715,OR,97215,"Pizza,Restaurant,Pizza Restaurants,Pizza Place,Restaurants,Italian Restaurants",55
1716,OR,97045,"Restaurant,Pizza Place",25
1717,OR,97524,"Pizza,Restaurant,Pizza Place,Pizza Restaurant,Restaurants",25
1718,OR,97138,"Restaurant,Pizza Place",25
1719,OR,97132,"Restaurant,Pizza Place,Restaurants",40
1720,OR,97202,"Restaurant,Pizza Place",25
1721,OR,97223,"Restaurant,Pizza Place",25
1722,OR,97239,Pizza Place,25
1723,OR,97223,"Restaurant,Pizza Place",25
1724,OR,97219,"Restaurant,Pizza Place",25
1725,OR,97008,"Pizza Place,Pizza Place West Beaverton",25
1726,OR,97202,"Brewery,Pizza Place and Brewery,Pizza Place,Pub,Pizza Place and Brewery Sellwood-Moreland",25
1727,OR,97030,"Pizza Place,Bar",25
1728,OR,97007,"Pizza Place,Bar,Pizza Place and Bar",25
1729,OR,97301,"Pizza Place,Restaurants,Pizza,Restaurant",25
1730,OR,97402,"Restaurant,Pizza Place,Pizza",25
1731,OR,97045,"Pizza Place,Pizza,Restaurants",25
1732,OR,97401,Pizza Place,55
1733,OR,97055,Pizza Place,25
1734,OR,97402,Pizza Place,25
1735,OR,97204,"Pizza Place,Caterers,Restaurants,Pizza",25
1736,PA,19127,"Pizza,American restaurants,Pizza Place,Restaurants",25
1737,PA,18977,"Italian Restaurant,Pizza Place",25
1738,PA,18974,"American Restaurant,Pizza Place",40
1739,PA,19034,Pizza Place,25
1740,PA,17601,Pizza Place,25
1741,PA,19116,"Pizza,Restaurant,Pizza Restaurants,American,American restaurants,Pizza Place,Restaurants",25
1742,PA,19148,Pizza Place,25
1743,PA,19067,Pizza Place,25
1744,PA,19144,"Restaurant,Pizza Place",25
1745,PA,17540,"Italian Restaurant,Pizza Place",25
1746,PA,19311,Pizza Place,25
1747,PA,17025,Pizza Place,25
1748,PA,19464,"Restaurant,Pizza Place",25
1749,PA,19103,"Pizza,Restaurant,Italian Restaurant,Italian,Pizza Place",25
1750,PA,19125,"Pizza,Restaurant,Military Attorneys,Pizza Place,Restaurants",7
1751,PA,19020,"Pizza,Restaurant,Pizza Place,Restaurants",25
1752,PA,19104,"Pizza Place University City,Pizza Place",25
1753,PA,19026,"Restaurant,Pizza Place",40
1754,PA,18067,Pizza Place,25
1755,PA,19107,"Pizza,American restaurants,Pizza Place,Restaurants",25
1756,PA,15213,"Restaurant,Pizza Place Central Oakland,Pizza Place",25
1757,PA,15007,Pizza Place,25
1758,PA,17055,"Italian Restaurant,Pizza Place",25
1759,PA,19139,"Pizza,Pizza Place,Restaurants",40
1760,PA,19401,"Italian Restaurant,Pizza Place",25
1761,PA,15642,"Pizza Place,Dive Bar",25
1762,PA,19038,Pizza Place,25
1763,PA,15228,Pizza Place,25
1764,PA,18901,"Pizza,Restaurant,Italian restaurants,Pizza Place,Restaurants",25
1765,PA,19154,"Pizza,Pizza Place",25
1766,PA,19123,"Diner and Pizza Place,Diner,Pizza Place,Diner and Pizza Place Northern Liberties - Fishtown",25
1767,PA,19083,"Pizza,Restaurant,Caterers,Pizza Place Haverford,Pizza Place,Restaurants",25
1768,PA,19107,"Pizza,Restaurant,Pizza Place",25
1769,PA,19044,Pizza Place,25
1770,PA,15012,Pizza Place,25
1771,PA,16901,"Pizza Place,Catering,Restaurants",25
1772,PA,18071,Pizza Place,25
1773,PA,17109,"Restaurant,Pizza Place",25
1774,PA,19320,"Pizza,Restaurant,Pizza Place,Restaurants",25
1775,PA,17225,Pizza Place,25
1776,PA,19116,"Pizza,Restaurant,Pizza Place,Restaurants",25
1777,PA,17603,"Pizza,Restaurant,Italian restaurants,Pizza Place,Restaurants",25
1778,PA,19008,Pizza Place,25
1779,PA,19103,Pizza Place,25
1780,PA,19038,"Restaurant,Pizza Place",25
1781,PA,19025,"Restaurant,Pizza Place",25
1782,PA,19026,Pizza Place,25
1783,PA,17101,"Pizza,Restaurant,Pizza Place,Restaurants,Italian Restaurants",25
1784,PA,19119,"Pizza,Restaurant,Pizza Place,Restaurants",25
1785,PA,19382,"Pizza,Restaurant,Pizza Place,Restaurants",25
1786,PA,19610,"Pizza Place,Restaurants",25
1787,PA,15642,Pizza Place,25
1788,PA,19139,Pizza Place,25
1789,PA,17011,Pizza Place,25
1790,PA,19341,Pizza Place,25
1791,PA,19002,Pizza Place,25
1792,PA,15224,"Pizza,Restaurant,Pizza Place,Restaurants",25
1793,PA,19072,"Restaurant,Pizza Place,Restaurants",25
1794,PA,19128,"Pizza Place Roxborough,Pizza Place,Restaurants",25
1795,PA,18036,"Pizza,Restaurant,Pizza Place,Restaurants,Italian Restaurants",25
1796,PA,19129,"Pizza,Restaurant,Pizza Restaurants,Caterers,Pizza Place,Pizza Place East Falls,Catering,Restaurants",25
1797,PA,15203,"Restaurant,Pizza Place,Restaurants",25
1798,PA,17101,"Pizza,Pizza Place,Restaurants",25
1799,PA,18966,"Restaurant,Pizza Place",25
1800,PA,19123,"Pizza,Pizza Place,Restaurants,Italian Restaurants",25
1801,PA,17064,"Pizza Place,Restaurants",25
1802,PA,18087,"Pizza Place,Restaurants",25
1803,PA,15215,"Restaurant,Pizza Place",25
1804,PA,19050,Pizza Place,25
1805,PA,17083,"Restaurant,Pizza Place,Restaurants",25
1806,PA,18018,"Pizza Place,Restaurants",25
1807,PA,15101,"Bar,Pizza Place,Pizza Place and Bar",25
1808,PA,19044,"Restaurant,Pizza Place,Restaurants",40
1809,PA,19020,Pizza Place,25
1810,PA,19342,Pizza Place,25
1811,PA,19147,"Pizza Place,Pizza Place Bella Vista - Southwark",25
1812,PA,19090,"Pizza,Restaurant,Pizza Place,Restaurants,Italian Restaurants",25
1813,PA,18510,Pizza Place,25
1814,PA,17109,"Wings Joint,Pizza Place,Pizza Place and Wings Joint",25
1815,PA,19426,Pizza Place,25
1816,PA,19446,Pizza Place,25
1817,PA,19054,"Italian Restaurant,Pizza Place",25
1818,PA,18035,"Pizza,Take Out Restaurants,Pizza Place,Restaurants",25
1819,PA,16066,"Restaurant,Pizza Place",25
1820,PA,15601,Pizza Place,25
1821,PA,19081,Pizza Place,25
1822,PA,17050,"Pizza,Restaurant,Pizza Place,Restaurants,Italian Restaurants",25
1823,PA,19464,"Pizza,Restaurant,Caterers,Pizza Place,Restaurants",25
1824,PA,19087,"Pizza,Restaurant,Food Delivery,Pizza Place,Restaurants",25
1825,PA,17033,"American Restaurant,Pizza Place",40
1826,PA,18042,"Pizza,Restaurant,Italian restaurants,Pizza Place,Restaurants",25
1827,PA,18940,"Pizza,Restaurant,Pizza Place,Restaurants",25
1828,PA,15108,"Restaurant,Pizza Place,Restaurants",25
1829,PA,19095,"Pizza,Restaurant,Pizza Place,Restaurants",25
1830,PA,19372,"Pizza,Italian Restaurant,Restaurant,Pizza Place,Restaurants",25
1831,PA,19446,"Pizza,Restaurant,Pizza Place,Restaurants",25
1832,PA,15203,"Pizza,Restaurant,Pizza Place,Restaurants",25
1833,PA,15206,"Pizza,American restaurants,Pizza Place,Restaurants",25
1834,PA,18512,"Pizza,Pizza Place,Restaurants",25
1835,PA,19406,"Pizza,Restaurant,Pizza Place,Restaurants",25
1836,PA,19102,"Pizza,Restaurant,American Restaurant,Pizza Place,Restaurants",25
1837,PA,19149,"Pizza,Restaurant,Pizza Place,Restaurants",25
1838,PA,15642,"Bar,Pizza Place",25
1839,PA,19107,"Pizza,Restaurant,Pizza Place,Restaurants",25
1840,PA,15224,"Pizza,Restaurant,Pizza Place,Restaurants",25
1841,PA,19460,Pizza Place,25
1842,PA,19363,Pizza Place,25
1843,PA,15024,"Restaurant,Pizza Place",25
1844,PA,15132,"Restaurant,Pizza Place McKeesport - White Oak,Pizza Place",25
1845,PA,18505,"Restaurant,Pizza Place",40
1846,PA,19125,"Restaurant,Pizza Place,Pizza Place North Philadelphia",25
1847,PA,17870,"Restaurant,Pizza Place",25
1848,PA,19608,"Restaurant,Pizza Place",40
1849,PA,17104,"Restaurant,Pizza Place",25
1850,PA,15090,"Restaurant,Italian Restaurant,Pizza Place,Italian Restaurant and Pizza Place",25
1851,PA,18976,"Restaurant,Pizza Place",25
1852,PA,18951,"Restaurant,Pizza Place",25
1853,PA,18322,Pizza Place,25
1854,PA,19355,"Restaurant,Pizza Place",25
1855,PA,19428,"Restaurant,Pizza Place",25
1856,PA,15221,"Restaurant,Pizza Place",25
1857,PA,18901,"Restaurant,Pizza Place",25
1858,PA,15222,"Restaurant,Pizza Place",40
1859,PA,15232,"Restaurant,Pizza Place",25
1860,PA,17815,"Restaurant,Pizza Place",25
1861,PA,18411,"Restaurant,Pizza Place",25
1862,PA,15642,"Restaurant,Pizza Place",25
1863,PA,19468,"Restaurant,Pizza Place",25
1864,PA,19149,"Restaurant,Pizza Place Mayfair,Pizza Place",25
1865,PA,17236,"Restaurant,Pizza Place",25
1866,PA,19002,"Restaurant,Pizza Place",25
1867,PA,19147,"Pizza,Restaurant,Italian,Pizza Place",25
1868,PA,16201,Pizza Place,25
1869,PA,15131,"Italian Restaurant,Pizza Place",25
1870,PA,19063,"Restaurant,Pizza Place",25
1871,PA,15650,"Italian Restaurant,Pizza Place",40
1872,PA,18966,Pizza Place,25
1873,PA,15236,"wich Place,Pizza Place",25
1874,PA,18929,"Restaurant,Pizza Place",25
1875,PA,19030,Pizza Place,25
1876,PA,17404,"Italian Restaurant,Pizza Place,Italian Restaurant and Pizza Place",40
1877,PA,19106,"Pizza,Restaurant,Pizza Place,Restaurants",25
1878,PA,18015,Pizza Place,25
1879,PA,17552,"Restaurant,Pizza Place",25
1880,PA,15317,Pizza Place,25
1881,PA,19403,"Restaurant,Pizza Place",25
1882,PA,15234,"Restaurant,Pizza Place",25
1883,PA,19030,"Italian Restaurant,Pizza Place and Italian Restaurant,Pizza Place",40
1884,PA,17013,"Restaurant,Pizza Place",25
1885,PA,19008,"Restaurant,Pizza Place",25
1886,PA,19040,Pizza Place,25
1887,PA,18018,"Italian Restaurant,Pizza Place and Italian Restaurant,Pizza Place",25
1888,PA,17109,Pizza Place,25
1889,PA,18109,"Restaurant,Pizza Place and Sports Bar,Pizza Place,Sports Bar,Pizza Place and Sports Bar Eastside",25
1890,PA,19003,"Pizza Place,Restaurant",25
1891,PA,19003,"Pizza Place,Italian Restaurant,Pizza Place and Italian Restaurant",40
1892,PA,19123,"Pizza Place,Restaurant,American,Italian,Pizza,Pizza Place Northern Liberties - Fishtown,Restaurants,Pizza Restaurants,Italian Restaurants",25
1893,PA,19147,Pizza Place,40
1894,PA,19038,"Pizza Place,Pizza,Caterers,Restaurants",25
1895,PA,19460,"Pizza Place,Restaurant",25
1896,PA,18938,Pizza Place,25
1897,PA,19121,"Pizza Place,American Restaurant",25
1898,PA,15139,Pizza Place,25
1899,PA,19382,Pizza Place,25
1900,PA,19001,"Pizza Place,Pizza Place Abington",25
1901,PA,18901,"Italian Restaurant,Pizza Place,Italian Restaurant and Pizza Place",40
1902,PA,19454,"Pizza Place,Restaurant",25
1903,PA,19104,"Pizza Place,Restaurant,Pizza,Pizza Place Powelton Village",25
1904,PA,19460,"Italian Restaurant,Pizza Place,Italian Restaurant and Pizza Place",40
1905,PA,19103,"Pizza Place,Pizza,Italian Restaurants,Restaurants,Restaurant",25
1906,PA,19104,"Pizza Place,Restaurant,American,Pizza",25
1907,PA,16509,"Italian Restaurant,Pizza Place,Italian Restaurant and Pizza Place",40
1908,PA,19128,Pizza Place,25
1909,PA,15217,Pizza Place,25
1910,PA,15221,"Pizza Place,Bar,Pizza Place and Bar,Pizza Place and Bar Braddock Hills - Forest Hills",25
1911,PA,16602,"Pizza Place,Italian Restaurant,Pizza Place and Italian Restaurant",25
1912,PA,19134,Pizza Place,25
1913,PA,18073,"Pizza Place,Bar,Pizza Place and Bar",25
1914,PA,18512,"Pizza Place,Restaurants",25
1915,SC,29631,"Pizza,Restaurant,American restaurants,Pizza Place,Restaurants",25
1916,SC,29403,"Pizza,Pizza Place Cannonborough - Elliottborough,Pizza Place,Restaurants",25
1917,SC,29575,"Pizza,American Restaurants,Pizza Place,Restaurants",25
1918,SC,29401,"Pizza Place Radcliffeborough,Pizza Place",25
1919,SC,29160,"Restaurant,Pizza Place",25
1920,SC,29601,"Pizza Place Downtown Greenville,Pizza Place",25
1921,SC,29414,Pizza Place,25
1922,SC,29575,"Restaurant,Pizza Place",25
1923,SC,29928,Pizza Place,25
1924,SC,29451,Pizza Place,25
1925,SC,29745,"Pizza Place,Restaurants",25
1926,SC,29407,"Restaurant,Pizza Place",25
1927,SC,29720,"Restaurant,Pizza Place",25
1928,SC,29928,"Restaurant,wich Place,Pizza Place",25
1929,SC,29928,"Restaurant,Pizza Place",25
1930,SC,29621,"Restaurant,Pizza Place",25
1931,SC,29582,"Pizza,Restaurant,Pizza Place,Restaurants",25
1932,SC,29572,Pizza Place,25
1933,SC,29401,"Pizza,Restaurant,Pizza Place,Restaurants,Italian Restaurants",25
1934,SC,29349,Pizza Place,25
1935,SC,29466,Pizza Place,25
1936,SC,29301,"Restaurant,Pizza Place",25
1937,SC,29205,"Pizza Place,Bar,Pizza Place and Bar",40
1938,SC,29681,"Pizza Place,Pizza,Restaurants",25
